"Estimate"	"Std..Error"	"t.value"	"Pr...t.."	"sig"
"Tra002.I(most_adv^2)"	0.0765207507126423	0.0731176467259246	1.0465428544148	0.298022878786378	""
"Tra002.I(n_fl^2)"	-0.131159706784237	0.0570735585428402	-2.29808181113829	0.0237984704337647	"*"
"Tra002.I(h_shoot^2)"	0.0497299871524882	0.0513103501827421	0.969199917275455	0.334959324017098	""
"Vår004.(Intercept)"	1.05760327851715	0.260132330524537	4.06563565699262	0.00010015770867846	"*"
"Vår004.most_adv"	-0.025799994875652	0.181729510627444	-0.141969208999542	0.887411427673798	""
"Vår004.n_fl"	0.277095330817079	0.234548310024734	1.18139981817758	0.240456209745597	""
"Vår004.h_shoot"	0.0371466878134488	0.168309101152268	0.220705164243272	0.825805820486324	""
"Vår004.I(most_adv^2)"	-0.123455924961258	0.159344851091249	-0.774771974844424	0.440439828811044	""
"Vår004.I(n_fl^2)"	-0.123993843019332	0.144355620526944	-0.858947109691429	0.392578242726603	""
"Vår004.I(h_shoot^2)"	0.189264638165289	0.0904055039501338	2.0935079159526	0.0390253788615	"*"
"Vår009.(Intercept)"	1.12530379229709	0.189849595776911	5.92734363058332	5.17951551840302e-08	"*"
"Vår009.most_adv"	0.656684684390263	0.202111130575713	3.24912676763372	0.00161171312017136	"*"
"Vår009.n_fl"	-0.133654384115372	0.328078913883205	-0.407384865224689	0.684661548204225	""
"Vår009.h_shoot"	-0.0759995300568227	0.176432333071062	-0.430757382923753	0.667641502809476	""
"Vår009.I(most_adv^2)"	-0.399171170815409	0.1506581415831	-2.64951609399241	0.00947224369127341	"*"
"Vår009.I(n_fl^2)"	0.525221434909835	0.0720890069247209	7.28573547223779	1.02187375334135e-10	"*"
"Vår009.I(h_shoot^2)"	-0.252619751263203	0.10742574255963	-2.35157556507444	0.0208047283546075	"*"
