predator	LokalID	Lokal	Individ	n_shoots	h_shoot	n_fl	phen_index	most_adv	n_eggs	n_pred_all	n_aborted_all	perc_undeveloped	n_intact_fruits	n_seeds	attack	year	ants_10	ants_11	pred	ants_mean	ants_max	logants	area	Mean(n_shoots)	Mean(h_shoot)	Mean(n_fl)	Mean(phen_index)	Mean(most_adv)	Mean(n_eggs)	Std Dev(n_shoots)	Std Dev(h_shoot)	Std Dev(n_fl)	Std Dev(phen_index)	Std Dev(most_adv)	Std Dev(n_eggs)	Mean(n_intact_fruits)	n_shoots_sta	h_shoot_sta	n_fl_sta	phen_index_sta	most_adv_sta	n_eggs_sta	n_intact_fruits_rel
1	Ale001	Bockemossen	64	3	14,7	3	3,66666667	5	0	3	0	20	0	1320	0	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,065405	-0,8653274	0,03809073	1,51047366	1,72707943	-0,4129654	0
1	Ale001	Bockemossen	65	3	19,7	3	3,33333333	4	0	1	0	NA	0	NA	0	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,065405	-0,0032758	0,03809073	1,09962412	0,75681009	-0,4129654	0
1	Ale001	Bockemossen	66	2	22,8	4	3,25	4	5	4	0	NA	0	NA	1	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,3768576	0,53119622	0,67293624	0,99691173	0,75681009	3,63571512	0
1	Ale001	Bockemossen	67	4	19,2	3	2,66666667	4	4	3	0	NA	0	NA	1	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	0,24604754	-0,089481	0,03809073	0,27792504	0,75681009	2,82597901	0
1	Ale001	Bockemossen	68	1	20	1	3	3	1	1	0	100	0	0	1	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,6883102	0,0484473	-1,2316003	0,68877458	-0,2134593	0,39677069	0
1	Ale001	Bockemossen	69	1	22,5	2	2	3	0	2	0	NA	0	NA	0	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,6883102	0,47947312	-0,5967548	-0,543774	-0,2134593	-0,4129654	0
1	Ale001	Bockemossen	70	1	17,3	3	1,66666667	3	0	3	0	NA	0	NA	0	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,6883102	-0,4170606	0,03809073	-0,9546236	-0,2134593	-0,4129654	0
1	Ale001	Bockemossen	71	2	19,1	4	3	4	0	5	0	NA	0	NA	0	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,3768576	-0,106722	0,67293624	0,68877458	0,75681009	-0,4129654	0
1	Ale001	Bockemossen	72	1	13,6	1	1	1	0	0	2	NA	1	150	0	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,6883102	-1,0549788	-1,2316003	-1,7763227	-2,1539979	-0,4129654	1,04166667
1	Ale001	Bockemossen	73	1	6,2	5	1,8	3	0	1	0	NA	4	380	0	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,6883102	-2,3308152	1,30778175	-0,7902838	-0,2134593	-0,4129654	4,16666667
1	Ale001	Bockemossen	74	3	18,3	3	1,33333333	2	2	3	0	NA	0	NA	1	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,065405	-0,2446503	0,03809073	-1,3654731	-1,1837286	1,2065068	0
1	Ale001	Bockemossen	75	2	18	1	2	2	0	1	0	NA	0	NA	0	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,3768576	-0,2963734	-1,2316003	-0,543774	-1,1837286	-0,4129654	0
1	Ale001	Bockemossen	76	2	14,4	2	2	3	0	1	0	NA	0	NA	0	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,3768576	-0,9170505	-0,5967548	-0,543774	-0,2134593	-0,4129654	0
1	Ale001	Bockemossen	77	3	23,3	5	1,2	2	4	4	0	NA	1	280	1	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,065405	0,61740138	1,30778175	-1,5298129	-1,1837286	2,82597901	1,04166667
1	Ale001	Bockemossen	78	1	31,5	5	1,2	2	0	3	0	NA	2	330	0	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,6883102	2,03116606	1,30778175	-1,5298129	-1,1837286	-0,4129654	2,08333333
1	Ale001	Bockemossen	79	1	30,6	6	1,83333333	3	1	4	1	NA	2	140	1	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,6883102	1,87599677	1,94262726	-0,7491988	-0,2134593	0,39677069	2,08333333
1	Ale001	Bockemossen	80	1	25,2	2	2,5	3	0	2	0	NA	0	NA	0	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,6883102	0,944981	-0,5967548	0,07250027	-0,2134593	-0,4129654	0
1	Ale001	Bockemossen	81	2	24,5	1	3	3	0	1	0	NA	0	NA	0	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,3768576	0,82429377	-1,2316003	0,68877458	-0,2134593	-0,4129654	0
1	Ale001	Bockemossen	82	2	19,8	2	2,5	3	0	1	0	NA	1	420	0	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,3768576	0,01396524	-0,5967548	0,07250027	-0,2134593	-0,4129654	1,04166667
1	Ale001	Bockemossen	83	28	18,2	3	1,66666667	3	2	2	0	NA	0	NA	1	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	7,72090964	-0,2618913	0,03809073	-0,9546236	-0,2134593	1,2065068	0
1	Ale001	Bockemossen	84	3	20,1	4	2	3	0	2	2	NA	0	NA	0	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,065405	0,06568833	0,67293624	-0,543774	-0,2134593	-0,4129654	0
1	Ale001	Bockemossen	85	5	21	4	2,25	3	0	3	0	NA	1	260	0	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	0,55750013	0,22085763	0,67293624	-0,2356369	-0,2134593	-0,4129654	1,04166667
1	Ale001	Bockemossen	86	1	17,7	4	1,75	2	0	2	0	NA	2	0	0	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,6883102	-0,3480965	0,67293624	-0,8519112	-1,1837286	-0,4129654	2,08333333
1	Ale001	Bockemossen	87	2	18,5	3	2	2	1	2	0	NA	1	130	1	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,3768576	-0,2101682	0,03809073	-0,543774	-1,1837286	0,39677069	1,04166667
1	Ale001	Bockemossen	88	4	19,1	5	3,4	5	0	4	0	100	1	0	0	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	0,24604754	-0,106722	1,30778175	1,18179403	1,72707943	-0,4129654	1,04166667
1	Ale001	Bockemossen	89	3	23,7	5	2,2	3	0	2	4	NA	3	NA	0	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,065405	0,68636551	1,30778175	-0,2972643	-0,2134593	-0,4129654	3,125
1	Ale001	Bockemossen	90	2	20,3	3	1,66666667	3	0	2	1	NA	0	NA	0	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,3768576	0,1001704	0,03809073	-0,9546236	-0,2134593	-0,4129654	0
1	Ale001	Bockemossen	91	4	19,2	3	1,33333333	2	0	1	0	NA	1	0	0	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	0,24604754	-0,089481	0,03809073	-1,3654731	-1,1837286	-0,4129654	1,04166667
1	Ale001	Bockemossen	92	1	20,2	4	1,25	2	0	0	0	NA	0	NA	0	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,6883102	0,08292937	0,67293624	-1,4681855	-1,1837286	-0,4129654	0
1	Ale001	Bockemossen	93	1	17,9	2	1	1	0	0	0	NA	0	NA	0	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,6883102	-0,3136144	-0,5967548	-1,7763227	-2,1539979	-0,4129654	0
1	Ale001	Bockemossen	94	2	18,6	2	1,5	2	0	2	1	NA	0	NA	0	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,3768576	-0,1929272	-0,5967548	-1,1600483	-1,1837286	-0,4129654	0
1	Ale001	Bockemossen	95	1	17,7	1	3	3	0	1	0	NA	0	NA	0	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,6883102	-0,3480965	-1,2316003	0,68877458	-0,2134593	-0,4129654	0
1	Ale001	Bockemossen	96	3	23,7	3	1,66666667	3	0	2	0	NA	1	0	0	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,065405	0,68636551	0,03809073	-0,9546236	-0,2134593	-0,4129654	1,04166667
1	Ale001	Bockemossen	97	3	31,5	5	3,2	4	0	0	0	NA	0	NA	0	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,065405	2,03116606	1,30778175	0,9352843	0,75681009	-0,4129654	0
1	Ale001	Bockemossen	98	4	29,3	5	1,8	3	2	1	0	NA	3	960	1	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	0,24604754	1,65186334	1,30778175	-0,7902838	-0,2134593	1,2065068	3,125
1	Ale001	Bockemossen	99	1	27,5	4	2,75	3	4	3	0	NA	2	1100	1	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,6883102	1,34152476	0,67293624	0,38063742	-0,2134593	2,82597901	2,08333333
1	Ale001	Bockemossen	100	2	29,4	5	2	3	0	3	0	100	2	790	0	2010	0,45	1,625	1	1,0375	1,625	0,48550782	10,16217	3,21	19,719	2,94	2,44117857	3,22	0,51	3,21076158	5,8001166	1,57518638	0,81132702	1,03064166	1,23497025	0,96	-0,3768576	1,66910438	1,30778175	-0,543774	-0,2134593	-0,4129654	2,08333333
0	Ale010	Stora Kroksjön Ö stranden	1	1	27,6	1	2	2	0	0	0	NA	1	550	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	-0,7683408	0,9270465	-0,7223236	0,23003539	-0,1506232	NA	1,75438596
0	Ale010	Stora Kroksjön Ö stranden	2	2	15,6	1	1	1	0	0	0	NA	0	NA	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	0,16866018	-1,0959682	-0,7223236	-1,090742	-1,0366418	NA	0
0	Ale010	Stora Kroksjön Ö stranden	3	1	19,8	1	1	1	0	1	0	0	0	0	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	-0,7683408	-0,3879131	-0,7223236	-1,090742	-1,0366418	NA	0
0	Ale010	Stora Kroksjön Ö stranden	4	1	20,6	1	1	1	0	0	0	NA	1	400	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	-0,7683408	-0,2530454	-0,7223236	-1,090742	-1,0366418	NA	1,75438596
0	Ale010	Stora Kroksjön Ö stranden	5	1	30,2	3	2,66666667	4	0	0	0	NA	0	NA	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	-0,7683408	1,36536636	1,57076726	1,11055363	1,62141402	NA	0
0	Ale010	Stora Kroksjön Ö stranden	6	3	20,6	2	2	3	0	0	1	NA	1	170	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	1,1056612	-0,2530454	0,42422181	0,23003539	0,73539543	NA	1,75438596
0	Ale010	Stora Kroksjön Ö stranden	7	1	20,5	1	2	2	0	0	0	NA	0	NA	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	-0,7683408	-0,2699039	-0,7223236	0,23003539	-0,1506232	NA	0
0	Ale010	Stora Kroksjön Ö stranden	8	3	18,2	1	2	2	0	1	0	NA	0	NA	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	1,1056612	-0,6576484	-0,7223236	0,23003539	-0,1506232	NA	0
0	Ale010	Stora Kroksjön Ö stranden	9	1	22	2	1,5	2	0	0	0	NA	0	NA	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	-0,7683408	-0,017027	0,42422181	-0,4303533	-0,1506232	NA	0
0	Ale010	Stora Kroksjön Ö stranden	10	1	31,7	5	3	5	0	0	0	NA	0	NA	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	-0,7683408	1,6182432	3,86385815	1,55081275	2,50743261	NA	0
0	Ale010	Stora Kroksjön Ö stranden	11	1	35,1	3	3,33333333	4	0	0	0	NA	3	1620	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	-0,7683408	2,19143071	1,57076726	1,99107187	1,62141402	NA	5,26315789
0	Ale010	Stora Kroksjön Ö stranden	12	1	19,2	2	3,5	5	0	1	0	NA	0	NA	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	-0,7683408	-0,4890638	0,42422181	2,21120143	2,50743261	NA	0
0	Ale010	Stora Kroksjön Ö stranden	13	1	20,3	1	1	1	0	1	0	20	0	210	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	-0,7683408	-0,3036208	-0,7223236	-1,090742	-1,0366418	NA	0
0	Ale010	Stora Kroksjön Ö stranden	14	1	18,6	3	1	1	0	3	0	NA	0	NA	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	-0,7683408	-0,5902145	1,57076726	-1,090742	-1,0366418	NA	0
0	Ale010	Stora Kroksjön Ö stranden	15	1	15,4	1	3	3	0	0	0	NA	1	330	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	-0,7683408	-1,1296851	-0,7223236	1,55081275	0,73539543	NA	1,75438596
0	Ale010	Stora Kroksjön Ö stranden	16	1	22,9	2	2,5	4	0	1	0	NA	1	620	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	-0,7683408	0,13469906	0,42422181	0,89042407	1,62141402	NA	1,75438596
0	Ale010	Stora Kroksjön Ö stranden	17	2	12	1	1	1	0	1	0	NA	0	NA	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	0,16866018	-1,7028727	-0,7223236	-1,090742	-1,0366418	NA	0
0	Ale010	Stora Kroksjön Ö stranden	18	2	15,3	1	1	1	0	1	0	NA	0	NA	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	0,16866018	-1,1465436	-0,7223236	-1,090742	-1,0366418	NA	0
0	Ale010	Stora Kroksjön Ö stranden	19	1	13,5	1	2	2	0	0	0	NA	1	270	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	-0,7683408	-1,4499958	-0,7223236	0,23003539	-0,1506232	NA	1,75438596
0	Ale010	Stora Kroksjön Ö stranden	20	2	19,7	1	2	2	0	0	0	NA	1	30	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	0,16866018	-0,4047715	-0,7223236	0,23003539	-0,1506232	NA	1,75438596
0	Ale010	Stora Kroksjön Ö stranden	21	1	17,6	1	2	2	0	1	1	NA	0	NA	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	-0,7683408	-0,7587991	-0,7223236	0,23003539	-0,1506232	NA	0
0	Ale010	Stora Kroksjön Ö stranden	22	1	29,2	1	2	2	0	1	0	NA	0	NA	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	-0,7683408	1,1967818	-0,7223236	0,23003539	-0,1506232	NA	0
0	Ale010	Stora Kroksjön Ö stranden	23	1	22	1	3	3	0	0	0	NA	2	1560	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	-0,7683408	-0,017027	-0,7223236	1,55081275	0,73539543	NA	3,50877193
0	Ale010	Stora Kroksjön Ö stranden	24	1	25,6	3	2,66666667	4	0	0	0	NA	3	630	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	-0,7683408	0,58987738	1,57076726	1,11055363	1,62141402	NA	5,26315789
0	Ale010	Stora Kroksjön Ö stranden	25	2	16,4	1	1	1	0	1	0	NA	0	NA	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	0,16866018	-0,9611006	-0,7223236	-1,090742	-1,0366418	NA	0
0	Ale010	Stora Kroksjön Ö stranden	26	1	28,5	2	3	4	0	2	0	NA	0	NA	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	-0,7683408	1,07877261	0,42422181	1,55081275	1,62141402	NA	0
0	Ale010	Stora Kroksjön Ö stranden	27	2	30,2	1	1	1	0	1	0	NA	0	NA	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	0,16866018	1,36536636	-0,7223236	-1,090742	-1,0366418	NA	0
0	Ale010	Stora Kroksjön Ö stranden	28	2	31,5	2	2	3	0	1	0	NA	1	110	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	0,16866018	1,58452629	0,42422181	0,23003539	0,73539543	NA	1,75438596
0	Ale010	Stora Kroksjön Ö stranden	29	1	22,8	1	2	2	0	0	0	NA	1	140	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	-0,7683408	0,11784061	-0,7223236	0,23003539	-0,1506232	NA	1,75438596
0	Ale010	Stora Kroksjön Ö stranden	30	1	31,1	2	1,5	2	0	0	0	NA	1	220	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	-0,7683408	1,51709247	0,42422181	-0,4303533	-0,1506232	NA	1,75438596
0	Ale010	Stora Kroksjön Ö stranden	31	4	24,1	1	1	1	0	1	0	NA	0	NA	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	2,04266222	0,33700054	-0,7223236	-1,090742	-1,0366418	NA	0
0	Ale010	Stora Kroksjön Ö stranden	32	2	24	1	1	1	0	1	0	NA	0	NA	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	0,16866018	0,32014208	-0,7223236	-1,090742	-1,0366418	NA	0
0	Ale010	Stora Kroksjön Ö stranden	33	1	18,3	1	1	1	0	1	0	NA	0	NA	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	-0,7683408	-0,6407899	-0,7223236	-1,090742	-1,0366418	NA	0
0	Ale010	Stora Kroksjön Ö stranden	34	2	13,3	1	1	1	0	0	0	NA	0	NA	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	0,16866018	-1,4837127	-0,7223236	-1,090742	-1,0366418	NA	0
0	Ale010	Stora Kroksjön Ö stranden	35	1	15,7	1	2	2	0	0	0	NA	0	NA	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	-0,7683408	-1,0791098	-0,7223236	0,23003539	-0,1506232	NA	0
0	Ale010	Stora Kroksjön Ö stranden	36	3	26,6	4	1,25	2	0	0	1	NA	2	1180	0	2010	0,4	0,75	0	0,575	0,75	-0,2876821	0,67673	1,82	22,101	1,63	1,82583333	2,17	0	1,0672347	5,93174127	0,87218523	0,75712988	1,12864449	0	0,57	1,1056612	0,75846194	2,71731271	-0,7605476	-0,1506232	NA	3,50877193
