predator	LokalID	Individ	most_adv	year	Datum
1	Ale001	3	5	2011	23/07/2011
1	Ale001	4	5	2011	23/07/2011
1	Ale001	5	5	2011	23/07/2011
1	Ale001	6	4	2011	23/07/2011
1	Ale001	7	4	2011	23/07/2011
1	Ale001	8	4	2011	23/07/2011
1	Ale001	9	5	2011	23/07/2011
1	Ale001	10	5	2011	23/07/2011
1	Ale001	11	3	2011	23/07/2011
1	Ale001	12	2	2011	23/07/2011
1	Ale001	13	4	2011	23/07/2011
1	Ale001	14	4	2011	23/07/2011
1	Ale001	15	4	2011	23/07/2011
1	Ale001	16	4	2011	23/07/2011
1	Ale001	17	4	2011	23/07/2011
1	Ale001	18	5	2011	23/07/2011
1	Ale001	19	1	2011	23/07/2011
1	Ale001	20	4	2011	23/07/2011
1	Ale001	21	4	2011	23/07/2011
1	Ale001	22	4	2011	23/07/2011
1	Ale001	23	5	2011	23/07/2011
1	Ale001	24	5	2011	23/07/2011
1	Ale001	25	4	2011	23/07/2011
1	Ale001	26	5	2011	23/07/2011
1	Ale001	27	5	2011	23/07/2011
1	Ale001	28	5	2011	23/07/2011
1	Ale001	29	4	2011	23/07/2011
1	Ale001	30	3	2011	23/07/2011
1	Ale001	31	4	2011	23/07/2011
1	Ale001	32	5	2011	23/07/2011
1	Ale001	33	2	2011	23/07/2011
1	Ale001	34	4	2011	23/07/2011
1	Ale001	35	1	2011	23/07/2011
1	Ale001	36	3	2011	23/07/2011
1	Ale001	37	2	2011	23/07/2011
1	Ale001	38	4	2011	23/07/2011
1	Ale001	39	4	2011	23/07/2011
1	Ale001	40	3	2011	23/07/2011
1	Ale001	41	2	2011	23/07/2011
1	Ale001	42	4	2011	23/07/2011
1	Ale001	43	3	2011	23/07/2011
1	Ale001	44	2	2011	23/07/2011
1	Ale001	45	1	2011	23/07/2011
1	Ale001	46	4	2011	23/07/2011
1	Ale001	47	3	2011	23/07/2011
1	Ale001	48	2	2011	23/07/2011
1	Ale001	49	2	2011	23/07/2011
1	Ale001	50	4	2011	23/07/2011
1	Ale001	51	3	2011	23/07/2011
1	Ale001	52	3	2011	23/07/2011
1	Ale001	53	3	2011	23/07/2011
1	Ale001	54	2	2011	23/07/2011
1	Ale001	55	2	2011	23/07/2011
1	Ale001	56	2	2011	23/07/2011
1	Ale001	57	3	2011	23/07/2011
1	Ale001	58	2	2011	23/07/2011
1	Ale001	59	2	2011	23/07/2011
1	Ale001	60	4	2011	23/07/2011
1	Ale001	61	5	2011	23/07/2011
1	Ale001	62	2	2011	23/07/2011
1	Ale001	63	4	2011	23/07/2011
1	Ale001	64	5	2011	23/07/2011
1	Ale001	65	2	2011	23/07/2011
1	Ale001	66	3	2011	23/07/2011
1	Ale001	67	5	2011	23/07/2011
1	Ale001	68	3	2011	23/07/2011
1	Ale001	69	3	2011	23/07/2011
1	Ale001	70	3	2011	23/07/2011
1	Ale001	71	3	2011	23/07/2011
1	Ale001	72	4	2011	23/07/2011
1	Ale001	73	5	2011	23/07/2011
1	Ale001	74	5	2011	23/07/2011
1	Ale001	75	5	2011	23/07/2011
1	Ale001	76	2	2011	23/07/2011
1	Ale001	77	5	2011	23/07/2011
1	Ale001	78	5	2011	23/07/2011
1	Ale001	79	4	2011	23/07/2011
1	Ale001	80	3	2011	23/07/2011
1	Ale001	81	5	2011	23/07/2011
1	Ale001	82	5	2011	23/07/2011
1	Ale001	83	5	2011	23/07/2011
1	Ale001	84	5	2011	23/07/2011
1	Ale001	85	5	2011	23/07/2011
1	Ale001	86	5	2011	23/07/2011
1	Ale001	87	5	2011	23/07/2011
1	Ale001	88	5	2011	23/07/2011
1	Ale001	89	3	2011	23/07/2011
1	Ale001	90	2	2011	23/07/2011
1	Ale001	91	5	2011	23/07/2011
1	Ale001	92	4	2011	23/07/2011
1	Ale001	93	5	2011	23/07/2011
1	Ale001	94	4	2011	23/07/2011
1	Ale001	95	3	2011	23/07/2011
1	Ale001	96	5	2011	23/07/2011
1	Ale001	97	5	2011	23/07/2011
1	Ale001	98	5	2011	23/07/2011
1	Ale001	99	5	2011	23/07/2011
1	Ale001	100	4	2011	23/07/2011
0	Ale010	1	5	2011	08/08/2011
0	Ale010	2	4	2011	08/08/2011
0	Ale010	3	4	2011	08/08/2011
0	Ale010	4	1	2011	08/08/2011
0	Ale010	5	2	2011	08/08/2011
0	Ale010	6	1	2011	08/08/2011
0	Ale010	7	3	2011	08/08/2011
0	Ale010	8	2	2011	08/08/2011
0	Ale010	9	2	2011	08/08/2011
0	Ale010	10	1	2011	08/08/2011
0	Ale010	11	2	2011	08/08/2011
0	Ale010	12	4	2011	08/08/2011
0	Ale010	13	3	2011	08/08/2011
0	Ale010	14	3	2011	08/08/2011
0	Ale010	15	2	2011	08/08/2011
0	Ale010	16	5	2011	08/08/2011
0	Ale010	17	3	2011	08/08/2011
0	Ale010	18	4	2011	08/08/2011
0	Ale010	19	4	2011	08/08/2011
0	Ale010	20	5	2011	08/08/2011
0	Ale010	21	2	2011	08/08/2011
0	Ale010	22	5	2011	08/08/2011
0	Ale010	23	5	2011	08/08/2011
0	Ale010	24	5	2011	08/08/2011
0	Ale010	25	3	2011	08/08/2011
0	Ale010	26	3	2011	08/08/2011
0	Ale010	27	3	2011	08/08/2011
0	Ale010	28	2	2011	08/08/2011
0	Ale010	29	1	2011	08/08/2011
0	Ale010	30	5	2011	08/08/2011
0	Ale010	31	4	2011	08/08/2011
0	Ale010	32	1	2011	08/08/2011
0	Ale010	33	3	2011	08/08/2011
0	Ale010	34	4	2011	08/08/2011
0	Ale010	35	5	2011	08/08/2011
0	Ale010	36	4	2011	08/08/2011
0	Ale010	37	3	2011	08/08/2011
0	Ale010	38	3	2011	08/08/2011
0	Ale010	39	5	2011	08/08/2011
0	Ale010	40	3	2011	08/08/2011
0	Ale010	41	2	2011	08/08/2011
0	Ale010	42	3	2011	08/08/2011
0	Ale010	43	1	2011	08/08/2011
0	Ale010	44	5	2011	08/08/2011
0	Ale010	45	5	2011	08/08/2011
0	Ale010	46	4	2011	08/08/2011
0	Ale010	47	3	2011	08/08/2011
0	Ale010	48	1	2011	08/08/2011
0	Ale010	49	4	2011	08/08/2011
0	Ale010	50	2	2011	08/08/2011
0	Ale010	51	1	2011	08/08/2011
0	Ale010	52	3	2011	08/08/2011
0	Ale010	53	4	2011	08/08/2011
0	Ale010	54	5	2011	08/08/2011
0	Ale010	55	5	2011	08/08/2011
0	Ale010	56	2	2011	08/08/2011
0	Ale010	57	2	2011	08/08/2011
0	Ale010	58	1	2011	08/08/2011
0	Ale010	59	2	2011	08/08/2011
0	Ale010	60	3	2011	08/08/2011
0	Ale010	61	2	2011	08/08/2011
0	Ale010	62	3	2011	08/08/2011
0	Ale010	63	1	2011	08/08/2011
0	Ale010	64	4	2011	08/08/2011
0	Ale010	65	1	2011	08/08/2011
0	Ale010	66	3	2011	08/08/2011
0	Ale010	67	4	2011	08/08/2011
0	Ale010	68	4	2011	08/08/2011
0	Ale010	69	2	2011	08/08/2011
0	Ale010	70	3	2011	08/08/2011
0	Ale010	71	5	2011	08/08/2011
0	Ale010	72	2	2011	08/08/2011
0	Ale010	73	4	2011	08/08/2011
0	Ale010	74	2	2011	08/08/2011
0	Ale010	75	1	2011	08/08/2011
0	Ale010	76	3	2011	08/08/2011
0	Ale010	77	4	2011	08/08/2011
0	Ale010	78	2	2011	08/08/2011
0	Ale010	79	4	2011	08/08/2011
0	Ale010	80	2	2011	08/08/2011
0	Ale010	81	1	2011	08/08/2011
0	Ale010	82	5	2011	08/08/2011
0	Ale010	83	3	2011	08/08/2011
0	Ale010	84	5	2011	08/08/2011
0	Ale010	85	5	2011	08/08/2011
0	Ale010	86	5	2011	08/08/2011
0	Ale010	87	4	2011	08/08/2011
0	Ale010	88	5	2011	08/08/2011
0	Ale010	89	5	2011	08/08/2011
0	Ale010	90	1	2011	08/08/2011
0	Ale010	91	3	2011	08/08/2011
0	Ale010	92	1	2011	08/08/2011
0	Ale010	93	2	2011	08/08/2011
0	Ale010	94	3	2011	08/08/2011
0	Ale010	95	5	2011	08/08/2011
0	Ale010	96	2	2011	08/08/2011
0	Ale010	97	5	2011	08/08/2011
0	Ale010	98	5	2011	08/08/2011
0	Ale010	99	3	2011	08/08/2011
0	Ale010	100	5	2011	08/08/2011
0	Bor012	1	5	2011	09/08/2011
0	Bor012	2	4	2011	09/08/2011
0	Bor012	3	5	2011	09/08/2011
0	Bor012	4	5	2011	09/08/2011
0	Bor012	5	5	2011	09/08/2011
0	Bor012	6	5	2011	09/08/2011
0	Bor012	7	3	2011	09/08/2011
0	Bor012	8	5	2011	09/08/2011
0	Bor012	9	4	2011	09/08/2011
0	Bor012	10	5	2011	09/08/2011
0	Bor012	11	3	2011	09/08/2011
0	Bor012	12	3	2011	09/08/2011
0	Bor012	13	4	2011	09/08/2011
0	Bor012	14	5	2011	09/08/2011
0	Bor012	15	1	2011	09/08/2011
0	Bor012	16	5	2011	09/08/2011
0	Bor012	17	5	2011	09/08/2011
0	Bor012	18	3	2011	09/08/2011
0	Bor012	19	5	2011	09/08/2011
0	Bor012	20	4	2011	09/08/2011
0	Bor012	21	5	2011	09/08/2011
0	Bor012	22	4	2011	09/08/2011
0	Bor012	23	3	2011	09/08/2011
0	Bor012	24	4	2011	09/08/2011
0	Bor012	25	3	2011	09/08/2011
0	Bor012	26	1	2011	09/08/2011
0	Bor012	27	4	2011	09/08/2011
0	Bor012	28	5	2011	09/08/2011
0	Bor012	29	5	2011	09/08/2011
0	Bor012	30	5	2011	09/08/2011
0	Bor012	31	5	2011	09/08/2011
0	Bor012	32	5	2011	09/08/2011
0	Bor012	33	5	2011	09/08/2011
0	Bor012	34	4	2011	09/08/2011
0	Bor012	35	2	2011	09/08/2011
0	Bor012	36	2	2011	09/08/2011
0	Bor012	37	5	2011	09/08/2011
0	Bor012	38	5	2011	09/08/2011
0	Bor012	39	5	2011	09/08/2011
0	Bor012	40	5	2011	09/08/2011
0	Bor012	41	4	2011	09/08/2011
0	Bor012	42	5	2011	09/08/2011
0	Bor012	43	4	2011	09/08/2011
0	Bor012	44	4	2011	09/08/2011
0	Bor012	45	5	2011	09/08/2011
0	Bor012	46	5	2011	09/08/2011
0	Bor012	47	4	2011	09/08/2011
0	Bor012	48	4	2011	09/08/2011
0	Bor012	49	5	2011	09/08/2011
0	Bor012	50	5	2011	09/08/2011
0	Bor012	51	1	2011	09/08/2011
0	Bor012	52	5	2011	09/08/2011
0	Bor012	53	5	2011	09/08/2011
0	Bor012	54	5	2011	09/08/2011
0	Bor012	55	4	2011	09/08/2011
0	Bor012	56	4	2011	09/08/2011
0	Bor012	57	4	2011	09/08/2011
0	Bor012	58	5	2011	09/08/2011
0	Bor012	59	5	2011	09/08/2011
0	Bor012	60	4	2011	09/08/2011
0	Bor012	61	4	2011	09/08/2011
0	Bor012	62	5	2011	09/08/2011
0	Bor012	63	4	2011	09/08/2011
0	Bor012	64	5	2011	09/08/2011
0	Bor012	65	1	2011	09/08/2011
0	Bor012	66	4	2011	09/08/2011
0	Bor012	67	5	2011	09/08/2011
0	Bor012	68	5	2011	09/08/2011
0	Bor012	69	5	2011	09/08/2011
0	Bor012	70	4	2011	09/08/2011
0	Bor012	71	2	2011	09/08/2011
0	Bor012	72	5	2011	09/08/2011
0	Bor012	73	5	2011	09/08/2011
0	Bor012	74	4	2011	09/08/2011
0	Bor012	75	5	2011	09/08/2011
0	Bor012	76	5	2011	09/08/2011
0	Bor012	77	5	2011	09/08/2011
0	Bor012	78	5	2011	09/08/2011
0	Bor012	79	5	2011	09/08/2011
0	Bor012	80	5	2011	09/08/2011
0	Bor012	81	5	2011	09/08/2011
0	Bor012	82	5	2011	09/08/2011
0	Bor012	83	5	2011	09/08/2011
0	Bor012	84	5	2011	09/08/2011
0	Bor012	85	3	2011	09/08/2011
0	Bor012	86	5	2011	09/08/2011
0	Bor012	87	5	2011	09/08/2011
0	Bor012	88	2	2011	09/08/2011
0	Bor012	89	4	2011	09/08/2011
0	Bor012	90	4	2011	09/08/2011
0	Bor012	91	2	2011	09/08/2011
0	Bor012	92	4	2011	09/08/2011
0	Bor012	93	3	2011	09/08/2011
0	Bor012	94	3	2011	09/08/2011
0	Bor012	95	3	2011	09/08/2011
0	Bor012	96	4	2011	09/08/2011
0	Bor012	97	4	2011	09/08/2011
0	Bor012	98	5	2011	09/08/2011
0	Bor012	99	5	2011	09/08/2011
0	Bor012	100	5	2011	09/08/2011
1	Göt009a	1	5	2011	24/07/2011
1	Göt009a	2	3	2011	24/07/2011
1	Göt009a	3	2	2011	24/07/2011
1	Göt009a	4	4	2011	24/07/2011
1	Göt009a	5	3	2011	24/07/2011
1	Göt009a	6	1	2011	24/07/2011
1	Göt009a	7	3	2011	24/07/2011
1	Göt009a	8	3	2011	24/07/2011
1	Göt009a	9	2	2011	24/07/2011
1	Göt009a	10	1	2011	24/07/2011
1	Göt009a	11	2	2011	24/07/2011
1	Göt009a	12	3	2011	24/07/2011
1	Göt009a	13	5	2011	24/07/2011
1	Göt009a	14	4	2011	24/07/2011
1	Göt009a	15	4	2011	24/07/2011
1	Göt009a	16	3	2011	24/07/2011
1	Göt009a	17	2	2011	24/07/2011
1	Göt009a	18	1	2011	24/07/2011
1	Göt009a	19	2	2011	24/07/2011
1	Göt009a	20	4	2011	24/07/2011
1	Göt009a	21	2	2011	24/07/2011
1	Göt009a	22	3	2011	24/07/2011
1	Göt009a	23	2	2011	24/07/2011
1	Göt009a	24	3	2011	24/07/2011
1	Göt009a	25	1	2011	24/07/2011
1	Göt009a	26	4	2011	24/07/2011
1	Göt009a	27	3	2011	24/07/2011
1	Göt009a	28	5	2011	24/07/2011
1	Göt009a	29	4	2011	24/07/2011
1	Göt009a	30	5	2011	24/07/2011
1	Göt009a	31	4	2011	24/07/2011
1	Göt009a	32	3	2011	24/07/2011
1	Göt009a	33	1	2011	24/07/2011
1	Göt009a	34	2	2011	24/07/2011
1	Göt009a	35	4	2011	24/07/2011
1	Göt009a	36	2	2011	24/07/2011
1	Göt009a	37	4	2011	24/07/2011
1	Göt009a	38	2	2011	24/07/2011
1	Göt009a	39	5	2011	24/07/2011
1	Göt009a	40	5	2011	24/07/2011
1	Göt009a	41	2	2011	24/07/2011
1	Göt009a	42	2	2011	24/07/2011
1	Göt009a	43	4	2011	24/07/2011
1	Göt009a	44	4	2011	24/07/2011
1	Göt009a	45	5	2011	24/07/2011
1	Göt009a	46	4	2011	24/07/2011
1	Göt009a	47	5	2011	24/07/2011
1	Göt009a	48	5	2011	24/07/2011
1	Göt009a	49	4	2011	24/07/2011
1	Göt009a	50	4	2011	24/07/2011
1	Göt009a	51	4	2011	24/07/2011
1	Göt009a	52	5	2011	24/07/2011
1	Göt009a	53	5	2011	24/07/2011
1	Göt009a	54	3	2011	24/07/2011
1	Göt009a	55	4	2011	24/07/2011
1	Göt009a	56	4	2011	24/07/2011
1	Göt009a	57	3	2011	24/07/2011
1	Göt009a	58	2	2011	24/07/2011
1	Göt009a	59	5	2011	24/07/2011
1	Göt009a	60	3	2011	24/07/2011
1	Göt009a	61	4	2011	24/07/2011
1	Göt009a	62	4	2011	24/07/2011
1	Göt009a	63	5	2011	24/07/2011
1	Göt009a	64	5	2011	24/07/2011
1	Göt009a	65	5	2011	24/07/2011
1	Göt009a	66	5	2011	24/07/2011
1	Göt009a	67	4	2011	24/07/2011
1	Göt009a	68	4	2011	24/07/2011
1	Göt009a	69	3	2011	24/07/2011
1	Göt009a	70	3	2011	24/07/2011
1	Göt009a	71	3	2011	24/07/2011
1	Göt009a	72	2	2011	24/07/2011
1	Göt009a	73	2	2011	24/07/2011
1	Göt009a	74	4	2011	24/07/2011
1	Göt009a	75	4	2011	24/07/2011
1	Göt009a	76	5	2011	24/07/2011
1	Göt009a	77	5	2011	24/07/2011
1	Göt009a	78	3	2011	24/07/2011
1	Göt009a	79	3	2011	24/07/2011
1	Göt009a	80	5	2011	24/07/2011
1	Göt009a	81	2	2011	24/07/2011
1	Göt009a	82	2	2011	24/07/2011
1	Göt009a	83	4	2011	24/07/2011
1	Göt009a	84	5	2011	24/07/2011
1	Göt009a	85	2	2011	24/07/2011
1	Göt009a	86	3	2011	24/07/2011
1	Göt009a	87	4	2011	24/07/2011
1	Göt009a	88	4	2011	24/07/2011
1	Göt009a	89	5	2011	24/07/2011
1	Göt009a	90	3	2011	24/07/2011
1	Göt009a	91	4	2011	24/07/2011
1	Göt009a	92	3	2011	24/07/2011
1	Göt009a	93	5	2011	24/07/2011
1	Göt009a	94	4	2011	24/07/2011
1	Göt009a	95	3	2011	24/07/2011
1	Göt009a	96	5	2011	24/07/2011
1	Göt009a	97	4	2011	24/07/2011
1	Göt009a	98	3	2011	24/07/2011
1	Göt009a	99	4	2011	24/07/2011
1	Göt009a	100	4	2011	24/07/2011
1	Göt009b	1	4	2011	24/07/2011
1	Göt009b	2	3	2011	24/07/2011
1	Göt009b	3	1	2011	24/07/2011
1	Göt009b	4	2	2011	24/07/2011
1	Göt009b	5	3	2011	24/07/2011
1	Göt009b	6	4	2011	24/07/2011
1	Göt009b	7	5	2011	24/07/2011
1	Göt009b	8	2	2011	24/07/2011
1	Göt009b	9	2	2011	24/07/2011
1	Göt009b	10	5	2011	24/07/2011
1	Göt009b	11	3	2011	24/07/2011
1	Göt009b	12	4	2011	24/07/2011
1	Göt009b	13	4	2011	24/07/2011
1	Göt009b	14	4	2011	24/07/2011
1	Göt009b	15	2	2011	24/07/2011
1	Göt009b	16	3	2011	24/07/2011
1	Göt009b	17	3	2011	24/07/2011
1	Göt009b	18	3	2011	24/07/2011
1	Göt009b	19	4	2011	24/07/2011
1	Göt009b	20	4	2011	24/07/2011
1	Göt009b	21	2	2011	24/07/2011
1	Göt009b	22	4	2011	24/07/2011
1	Göt009b	23	4	2011	24/07/2011
1	Göt009b	24	2	2011	24/07/2011
1	Göt009b	25	4	2011	24/07/2011
1	Göt009b	26	2	2011	24/07/2011
1	Göt009b	27	4	2011	24/07/2011
1	Göt009b	28	4	2011	24/07/2011
1	Göt009b	29	4	2011	24/07/2011
1	Göt009b	30	5	2011	24/07/2011
1	Göt009b	31	3	2011	24/07/2011
1	Göt009b	32	4	2011	24/07/2011
1	Göt009b	33	3	2011	24/07/2011
1	Göt009b	34	4	2011	24/07/2011
1	Göt009b	35	4	2011	24/07/2011
1	Göt009b	36	1	2011	24/07/2011
1	Göt009b	37	5	2011	24/07/2011
1	Göt009b	38	4	2011	24/07/2011
1	Göt009b	39	5	2011	24/07/2011
1	Göt009b	40	4	2011	24/07/2011
1	Göt009b	41	3	2011	24/07/2011
1	Göt009b	42	3	2011	24/07/2011
1	Göt009b	43	4	2011	24/07/2011
1	Göt009b	44	5	2011	24/07/2011
1	Göt009b	45	5	2011	24/07/2011
1	Göt009b	46	5	2011	24/07/2011
1	Göt009b	47	4	2011	24/07/2011
1	Göt009b	48	5	2011	24/07/2011
1	Göt009b	49	3	2011	24/07/2011
1	Göt009b	50	3	2011	24/07/2011
1	Göt009b	51	4	2011	24/07/2011
1	Göt009b	52	3	2011	24/07/2011
1	Göt009b	53	2	2011	24/07/2011
1	Göt009b	54	4	2011	24/07/2011
1	Göt009b	55	5	2011	24/07/2011
1	Göt009b	56	5	2011	24/07/2011
1	Göt009b	57	4	2011	24/07/2011
1	Göt009b	58	4	2011	24/07/2011
1	Göt009b	59	5	2011	24/07/2011
1	Göt009b	60	5	2011	24/07/2011
1	Göt009b	61	5	2011	24/07/2011
1	Göt009b	62	2	2011	24/07/2011
1	Göt009b	63	5	2011	24/07/2011
1	Göt009b	64	4	2011	24/07/2011
1	Göt009b	65	4	2011	24/07/2011
1	Göt009b	66	5	2011	24/07/2011
1	Göt009b	67	4	2011	24/07/2011
1	Göt009b	68	5	2011	24/07/2011
1	Göt009b	69	4	2011	24/07/2011
1	Göt009b	70	3	2011	24/07/2011
1	Göt009b	71	2	2011	24/07/2011
1	Göt009b	72	2	2011	24/07/2011
1	Göt009b	73	5	2011	24/07/2011
1	Göt009b	74	3	2011	24/07/2011
1	Göt009b	75	4	2011	24/07/2011
1	Göt009b	76	3	2011	24/07/2011
1	Göt009b	77	3	2011	24/07/2011
1	Göt009b	78	3	2011	24/07/2011
1	Göt009b	79	3	2011	24/07/2011
1	Göt009b	80	4	2011	24/07/2011
1	Göt009b	81	2	2011	24/07/2011
1	Göt009b	82	5	2011	24/07/2011
1	Göt009b	83	3	2011	24/07/2011
1	Göt009b	84	4	2011	24/07/2011
1	Göt009b	85	4	2011	24/07/2011
1	Göt009b	86	5	2011	24/07/2011
1	Göt009b	87	4	2011	24/07/2011
1	Göt009b	88	4	2011	24/07/2011
1	Göt009b	89	3	2011	24/07/2011
1	Göt009b	90	5	2011	24/07/2011
1	Göt009b	91	5	2011	24/07/2011
1	Göt009b	92	4	2011	24/07/2011
1	Göt009b	93	5	2011	24/07/2011
1	Göt009b	94	5	2011	24/07/2011
1	Göt009b	95	4	2011	24/07/2011
1	Göt009b	96	5	2011	24/07/2011
1	Göt009b	97	4	2011	24/07/2011
1	Göt009b	98	4	2011	24/07/2011
1	Göt009b	99	5	2011	24/07/2011
1	Göt009b	100	5	2011	24/07/2011
1	Göt016	1	2	2011	26/07/2011
1	Göt016	2	2	2011	26/07/2011
1	Göt016	3	4	2011	26/07/2011
1	Göt016	4	4	2011	26/07/2011
1	Göt016	5	5	2011	26/07/2011
1	Göt016	6	2	2011	26/07/2011
1	Göt016	7	2	2011	26/07/2011
1	Göt016	8	5	2011	26/07/2011
1	Göt016	9	3	2011	26/07/2011
1	Göt016	10	3	2011	26/07/2011
1	Göt016	11	1	2011	26/07/2011
1	Göt016	12	3	2011	26/07/2011
1	Göt016	13	1	2011	26/07/2011
1	Göt016	14	2	2011	26/07/2011
1	Göt016	15	2	2011	26/07/2011
1	Göt016	16	2	2011	26/07/2011
1	Göt016	17	3	2011	26/07/2011
1	Göt016	18	2	2011	26/07/2011
1	Göt016	19	2	2011	26/07/2011
1	Göt016	20	3	2011	26/07/2011
1	Göt016	21	3	2011	26/07/2011
1	Göt016	22	2	2011	26/07/2011
1	Göt016	23	3	2011	26/07/2011
1	Göt016	24	2	2011	26/07/2011
1	Göt016	25	2	2011	26/07/2011
1	Göt016	26	4	2011	26/07/2011
1	Göt016	27	2	2011	26/07/2011
1	Göt016	28	2	2011	26/07/2011
1	Göt016	29	2	2011	26/07/2011
1	Göt016	30	3	2011	26/07/2011
1	Göt016	31	4	2011	26/07/2011
1	Göt016	32	3	2011	26/07/2011
1	Göt016	33	1	2011	26/07/2011
1	Göt016	34	2	2011	26/07/2011
1	Göt016	35	1	2011	26/07/2011
1	Göt016	36	2	2011	26/07/2011
1	Göt016	37	2	2011	26/07/2011
1	Göt016	38	1	2011	26/07/2011
1	Göt016	39	2	2011	26/07/2011
1	Göt016	40	1	2011	26/07/2011
1	Göt016	41	1	2011	26/07/2011
1	Göt016	42	2	2011	26/07/2011
1	Göt016	43	1	2011	26/07/2011
1	Göt016	44	2	2011	26/07/2011
1	Göt016	45	2	2011	26/07/2011
1	Göt016	46	2	2011	26/07/2011
1	Göt016	47	1	2011	26/07/2011
1	Göt016	48	3	2011	26/07/2011
1	Göt016	49	4	2011	26/07/2011
1	Göt016	50	4	2011	26/07/2011
1	Göt016	51	5	2011	26/07/2011
1	Göt016	52	5	2011	26/07/2011
1	Göt016	53	4	2011	26/07/2011
1	Göt016	54	3	2011	26/07/2011
1	Göt016	55	3	2011	26/07/2011
1	Göt016	56	5	2011	26/07/2011
1	Göt016	57	1	2011	26/07/2011
1	Göt016	58	3	2011	26/07/2011
1	Göt016	59	4	2011	26/07/2011
1	Göt016	60	3	2011	26/07/2011
1	Göt016	61	3	2011	26/07/2011
1	Göt016	62	2	2011	26/07/2011
1	Göt016	63	3	2011	26/07/2011
1	Göt016	64	4	2011	26/07/2011
1	Göt016	65	3	2011	26/07/2011
1	Göt016	66	3	2011	26/07/2011
1	Göt016	67	3	2011	26/07/2011
1	Göt016	68	3	2011	26/07/2011
1	Göt016	69	3	2011	26/07/2011
1	Göt016	70	5	2011	26/07/2011
1	Göt016	71	3	2011	26/07/2011
1	Göt016	72	4	2011	26/07/2011
1	Göt016	73	3	2011	26/07/2011
1	Göt016	74	3	2011	26/07/2011
1	Göt016	75	3	2011	26/07/2011
1	Göt016	76	2	2011	26/07/2011
1	Göt016	77	2	2011	26/07/2011
1	Göt016	78	2	2011	26/07/2011
1	Göt016	79	3	2011	26/07/2011
1	Göt016	80	3	2011	26/07/2011
1	Göt016	81	2	2011	26/07/2011
1	Göt016	82	3	2011	26/07/2011
1	Göt016	83	3	2011	26/07/2011
1	Göt016	84	2	2011	26/07/2011
1	Göt016	85	1	2011	26/07/2011
1	Göt016	86	3	2011	26/07/2011
1	Göt016	87	3	2011	26/07/2011
1	Göt016	88	2	2011	26/07/2011
1	Göt016	89	3	2011	26/07/2011
1	Göt016	90	2	2011	26/07/2011
1	Göt016	91	2	2011	26/07/2011
1	Göt016	92	2	2011	26/07/2011
1	Göt016	93	4	2011	26/07/2011
1	Göt016	94	5	2011	26/07/2011
1	Göt016	95	2	2011	26/07/2011
1	Göt016	96	3	2011	26/07/2011
1	Göt016	97	1	2011	26/07/2011
1	Göt016	98	2	2011	26/07/2011
1	Göt016	99	3	2011	26/07/2011
1	Göt016	100	3	2011	26/07/2011
1	Her003	1	5	2011	27/07/2011
1	Her003	2	5	2011	27/07/2011
1	Her003	3	4	2011	27/07/2011
1	Her003	4	5	2011	27/07/2011
1	Her003	5	5	2011	27/07/2011
1	Her003	6	1	2011	27/07/2011
1	Her003	7	3	2011	27/07/2011
1	Her003	8	1	2011	27/07/2011
1	Her003	9	5	2011	27/07/2011
1	Her003	10	4	2011	27/07/2011
1	Her003	11	3	2011	27/07/2011
1	Her003	12	2	2011	27/07/2011
1	Her003	13	2	2011	27/07/2011
1	Her003	14	5	2011	27/07/2011
1	Her003	15	2	2011	27/07/2011
1	Her003	16	5	2011	27/07/2011
1	Her003	17	5	2011	27/07/2011
1	Her003	18	5	2011	27/07/2011
1	Her003	19	3	2011	27/07/2011
1	Her003	20	4	2011	27/07/2011
1	Her003	21	2	2011	27/07/2011
1	Her003	22	2	2011	27/07/2011
1	Her003	23	1	2011	27/07/2011
1	Her003	24	5	2011	27/07/2011
1	Her003	25	2	2011	27/07/2011
1	Her003	26	1	2011	27/07/2011
1	Her003	27	5	2011	27/07/2011
1	Her003	28	2	2011	27/07/2011
1	Her003	29	5	2011	27/07/2011
1	Her003	30	3	2011	27/07/2011
1	Her003	31	5	2011	27/07/2011
1	Her003	32	5	2011	27/07/2011
1	Her003	33	2	2011	27/07/2011
1	Her003	34	3	2011	27/07/2011
1	Her003	35	4	2011	27/07/2011
1	Her003	36	2	2011	27/07/2011
1	Her003	37	3	2011	27/07/2011
1	Her003	38	5	2011	27/07/2011
1	Her003	39	5	2011	27/07/2011
1	Her003	40	2	2011	27/07/2011
1	Her003	41	3	2011	27/07/2011
1	Her003	42	5	2011	27/07/2011
1	Her003	43	5	2011	27/07/2011
1	Her003	44	4	2011	27/07/2011
1	Her003	45	4	2011	27/07/2011
1	Her003	46	1	2011	27/07/2011
1	Her003	47	5	2011	27/07/2011
1	Her003	48	5	2011	27/07/2011
1	Her003	49	5	2011	27/07/2011
1	Her003	50	4	2011	27/07/2011
1	Her003	51	4	2011	27/07/2011
1	Her003	52	2	2011	27/07/2011
1	Her003	53	3	2011	27/07/2011
1	Her003	54	5	2011	27/07/2011
1	Her003	55	5	2011	27/07/2011
1	Her003	56	5	2011	27/07/2011
1	Her003	57	5	2011	27/07/2011
1	Her003	58	4	2011	27/07/2011
1	Her003	59	5	2011	27/07/2011
1	Her003	60	5	2011	27/07/2011
